timestamp,heart_rate,spo2,label,predicted_label
2025-07-01 07:59:00,80.6,96.3,Normal,Normal
2025-07-01 08:00:00,74.4,94.0,Normal,Normal
2025-07-01 08:01:00,70.2,98.1,Normal,Normal
2025-07-01 08:02:00,67.0,95.4,Normal,Normal
2025-07-01 08:03:00,76.0,97.4,Normal,Normal
2025-07-01 08:04:00,71.2,100.1,Normal,Normal
2025-07-01 08:05:00,67.9,95.6,Normal,Normal
2025-07-01 08:06:00,71.8,93.2,Normal,Normal
2025-07-01 08:07:00,69.6,96.6,Normal,Normal
2025-07-01 08:08:00,83.4,98.7,Normal,Normal
2025-07-01 08:09:00,79.4,99.9,Normal,Normal
2025-07-01 08:10:00,75.0,95.2,Normal,Normal
2025-07-01 08:11:00,82.4,97.7,Normal,Normal
2025-07-01 08:12:00,75.4,96.3,Normal,Normal
2025-07-01 08:13:00,70.7,96.8,Normal,Normal
2025-07-01 08:14:00,82.6,101.0,Normal,Normal
2025-07-01 08:15:00,77.7,94.7,Normal,Normal
2025-07-01 08:16:00,69.8,97.4,Normal,Normal
2025-07-01 08:17:00,74.0,97.7,Normal,Normal
2025-07-01 08:18:00,70.6,98.6,Normal,Normal
2025-07-01 08:19:00,68.1,97.1,Normal,Normal
2025-07-01 08:20:00,79.6,97.5,Normal,Normal
2025-07-01 08:21:00,84.5,96.4,Normal,Normal
2025-07-01 08:22:00,68.0,97.4,Normal,Normal
2025-07-01 08:23:00,77.8,96.5,Normal,Normal
2025-07-01 08:24:00,71.7,97.9,Normal,Normal
2025-07-01 08:25:00,72.6,96.4,Normal,Normal
2025-07-01 08:26:00,72.0,97.6,Normal,Normal
2025-07-01 08:27:00,70.7,97.0,Normal,Normal
2025-07-01 08:28:00,75.2,98.7,Normal,Normal
2025-07-01 08:29:00,70.8,96.9,Normal,Normal
2025-07-01 08:30:00,76.4,94.3,Normal,Normal
2025-07-01 08:31:00,74.7,98.9,Normal,Normal
2025-07-01 08:32:00,73.8,95.6,Normal,Normal
2025-07-01 08:33:00,113.5,88.8,Anomaly,Anomaly
2025-07-01 08:34:00,72.1,96.1,Normal,Normal
2025-07-01 08:35:00,78.8,99.1,Normal,Normal
2025-07-01 08:36:00,77.5,93.8,Normal,Normal
2025-07-01 08:37:00,70.1,101.7,Normal,Normal
2025-07-01 08:38:00,75.5,98.6,Normal,Normal
2025-07-01 08:39:00,78.8,97.3,Normal,Normal
2025-07-01 08:40:00,66.7,96.9,Normal,Normal
2025-07-01 08:41:00,77.7,97.4,Normal,Normal
2025-07-01 08:42:00,71.7,97.8,Normal,Normal
2025-07-01 08:43:00,77.9,98.0,Normal,Normal
2025-07-01 08:44:00,71.2,97.8,Normal,Normal
2025-07-01 08:45:00,66.0,97.1,Normal,Normal
2025-07-01 08:46:00,66.9,96.7,Normal,Normal
2025-07-01 08:47:00,75.2,96.8,Normal,Normal
2025-07-01 08:48:00,76.3,96.7,Normal,Normal
2025-07-01 08:49:00,70.5,98.7,Normal,Normal
2025-07-01 08:50:00,78.2,97.9,Normal,Normal
2025-07-01 08:51:00,66.7,92.6,Normal,Anomaly
2025-07-01 08:52:00,74.7,98.0,Normal,Normal
2025-07-01 08:53:00,68.9,97.3,Normal,Normal
2025-07-01 08:54:00,71.7,97.0,Normal,Normal
2025-07-01 08:55:00,75.2,96.4,Normal,Normal
2025-07-01 08:56:00,70.7,98.7,Normal,Normal
2025-07-01 08:57:00,73.1,98.4,Normal,Normal
2025-07-01 08:58:00,80.0,95.8,Normal,Normal
2025-07-01 08:59:00,72.1,97.6,Normal,Normal
2025-07-01 09:00:00,79.2,95.5,Normal,Normal
2025-07-01 09:01:00,69.4,94.9,Normal,Normal
2025-07-01 09:02:00,77.6,96.1,Normal,Normal
2025-07-01 09:03:00,82.2,98.3,Normal,Normal
2025-07-01 09:04:00,62.6,98.4,Normal,Normal
2025-07-01 09:05:00,71.0,97.8,Normal,Normal
2025-07-01 09:06:00,77.9,98.1,Normal,Normal
2025-07-01 09:07:00,74.0,97.8,Normal,Normal
2025-07-01 09:08:00,76.9,96.0,Normal,Normal
2025-07-01 09:09:00,72.0,97.6,Normal,Normal
2025-07-01 09:10:00,75.4,98.2,Normal,Normal
2025-07-01 09:11:00,74.2,98.1,Normal,Normal
2025-07-01 09:12:00,80.8,98.8,Normal,Normal
2025-07-01 09:13:00,76.3,98.1,Normal,Normal
2025-07-01 09:14:00,76.7,97.5,Normal,Normal
2025-07-01 09:15:00,72.9,98.6,Normal,Normal
2025-07-01 09:16:00,39.6,97.0,Anomaly,Anomaly
2025-07-01 09:17:00,72.8,95.7,Normal,Normal
2025-07-01 09:18:00,77.0,96.8,Normal,Normal
2025-07-01 09:19:00,72.9,95.9,Normal,Normal
2025-07-01 09:20:00,56.4,96.0,Anomaly,Normal
2025-07-01 09:21:00,85.4,96.8,Normal,Normal
2025-07-01 09:22:00,79.4,95.8,Normal,Normal
2025-07-01 09:23:00,131.4,87.8,Anomaly,Anomaly
2025-07-01 09:24:00,81.0,94.2,Normal,Normal
2025-07-01 09:25:00,73.0,97.3,Normal,Normal
2025-07-01 09:26:00,64.8,97.0,Normal,Normal
2025-07-01 09:27:00,70.0,95.8,Normal,Normal
2025-07-01 09:28:00,65.6,98.0,Normal,Normal
2025-07-01 09:29:00,73.2,98.4,Normal,Normal
2025-07-01 09:30:00,75.1,94.6,Normal,Normal
2025-07-01 09:31:00,83.4,95.9,Normal,Normal
2025-07-01 09:32:00,76.6,95.8,Normal,Normal
2025-07-01 09:33:00,73.9,95.6,Normal,Normal
2025-07-01 09:34:00,79.1,98.2,Normal,Normal
2025-07-01 09:35:00,63.9,96.7,Normal,Normal
2025-07-01 09:36:00,76.2,96.6,Normal,Normal
2025-07-01 09:37:00,78.9,94.0,Normal,Normal
2025-07-01 09:38:00,67.6,98.0,Normal,Normal
2025-07-01 09:39:00,80.7,95.1,Normal,Normal
2025-07-01 09:40:00,76.7,97.1,Normal,Normal
2025-07-01 09:41:00,72.9,97.4,Normal,Normal
2025-07-01 09:42:00,78.2,99.0,Normal,Normal
2025-07-01 09:43:00,86.4,95.0,Normal,Normal
2025-07-01 09:44:00,75.9,92.5,Normal,Normal
2025-07-01 09:45:00,76.2,97.3,Normal,Normal
2025-07-01 09:46:00,72.7,99.7,Normal,Normal
2025-07-01 09:47:00,70.8,98.9,Normal,Normal
2025-07-01 09:48:00,79.2,97.3,Normal,Normal
2025-07-01 09:49:00,70.7,96.3,Normal,Normal
2025-07-01 09:50:00,75.4,98.2,Normal,Normal
2025-07-01 09:51:00,72.6,95.5,Normal,Normal
2025-07-01 09:52:00,77.4,97.7,Normal,Normal
2025-07-01 09:53:00,44.7,97.8,Anomaly,Anomaly
2025-07-01 09:54:00,80.2,98.6,Normal,Normal
2025-07-01 09:55:00,72.4,101.1,Normal,Normal
2025-07-01 09:56:00,73.7,97.6,Normal,Normal
2025-07-01 09:57:00,70.1,96.2,Normal,Normal
2025-07-01 09:58:00,72.8,97.0,Normal,Normal
2025-07-01 09:59:00,76.9,94.3,Normal,Normal
2025-07-01 10:00:00,78.8,96.0,Normal,Normal
2025-07-01 10:01:00,70.4,96.4,Normal,Normal
2025-07-01 10:02:00,79.3,96.2,Normal,Normal
2025-07-01 10:03:00,81.8,97.2,Normal,Normal
2025-07-01 10:04:00,77.1,95.8,Normal,Normal
2025-07-01 10:05:00,84.4,98.7,Normal,Normal
2025-07-01 10:06:00,71.1,97.0,Normal,Normal
2025-07-01 10:07:00,68.8,97.0,Normal,Normal
2025-07-01 10:08:00,66.1,96.5,Normal,Normal
2025-07-01 10:09:00,82.5,97.2,Normal,Normal
2025-07-01 10:10:00,78.3,98.2,Normal,Normal
2025-07-01 10:11:00,74.7,95.7,Normal,Normal
2025-07-01 10:12:00,76.4,96.0,Normal,Normal
2025-07-01 10:13:00,69.4,96.5,Normal,Normal
2025-07-01 10:14:00,87.2,95.0,Normal,Normal
2025-07-01 10:15:00,75.6,95.8,Normal,Normal
2025-07-01 10:16:00,75.5,96.3,Normal,Normal
2025-07-01 10:17:00,78.6,98.3,Normal,Normal
2025-07-01 10:18:00,77.4,97.4,Normal,Normal
2025-07-01 10:19:00,76.1,97.3,Normal,Normal
2025-07-01 10:20:00,71.0,98.3,Normal,Normal
2025-07-01 10:21:00,77.4,96.8,Normal,Normal
2025-07-01 10:22:00,84.4,97.6,Normal,Normal
2025-07-01 10:23:00,81.7,96.8,Normal,Normal
2025-07-01 10:24:00,83.0,97.4,Normal,Normal
2025-07-01 10:25:00,72.4,96.1,Normal,Normal
2025-07-01 10:26:00,70.1,93.3,Normal,Normal
2025-07-01 10:27:00,74.4,96.8,Normal,Normal
2025-07-01 10:28:00,75.3,99.1,Normal,Normal
2025-07-01 10:29:00,80.5,98.4,Normal,Normal
2025-07-01 10:30:00,66.5,98.4,Normal,Normal
2025-07-01 10:31:00,82.6,98.9,Normal,Normal
2025-07-01 10:32:00,74.2,97.1,Normal,Normal
2025-07-01 10:33:00,72.9,97.3,Normal,Normal
2025-07-01 10:34:00,69.9,96.1,Normal,Normal
2025-07-01 10:35:00,66.7,96.5,Normal,Normal
2025-07-01 10:36:00,79.1,97.9,Normal,Normal
2025-07-01 10:37:00,75.4,98.8,Normal,Normal
2025-07-01 10:38:00,68.6,96.8,Normal,Normal
2025-07-01 10:39:00,68.5,96.3,Normal,Normal
2025-07-01 10:40:00,73.3,97.0,Normal,Normal
2025-07-01 10:41:00,83.3,97.9,Normal,Normal
2025-07-01 10:42:00,73.7,94.8,Normal,Normal
2025-07-01 10:43:00,67.5,93.6,Normal,Normal
2025-07-01 10:44:00,73.8,96.2,Normal,Normal
2025-07-01 10:45:00,73.6,95.2,Normal,Normal
2025-07-01 10:46:00,61.5,96.2,Normal,Normal
2025-07-01 10:47:00,74.7,96.8,Normal,Normal
2025-07-01 10:48:00,73.8,96.3,Normal,Normal
2025-07-01 10:49:00,78.5,99.2,Normal,Normal
2025-07-01 10:50:00,136.2,89.9,Anomaly,Anomaly
2025-07-01 10:51:00,80.6,97.5,Normal,Normal
2025-07-01 10:52:00,73.7,97.9,Normal,Normal
2025-07-01 10:53:00,69.5,95.3,Normal,Normal
2025-07-01 10:54:00,87.9,98.6,Normal,Normal
2025-07-01 10:55:00,75.3,96.9,Normal,Normal
2025-07-01 10:56:00,75.1,98.0,Normal,Normal
2025-07-01 10:57:00,74.9,95.4,Normal,Normal
2025-07-01 10:58:00,76.0,94.7,Normal,Normal
2025-07-01 10:59:00,74.3,98.2,Normal,Normal
2025-07-01 11:00:00,72.1,97.6,Normal,Normal
2025-07-01 11:01:00,72.3,95.6,Normal,Normal
2025-07-01 11:02:00,74.8,95.7,Normal,Normal
2025-07-01 11:03:00,72.3,98.7,Normal,Normal
2025-07-01 11:04:00,71.4,95.2,Normal,Normal
2025-07-01 11:05:00,75.5,99.5,Normal,Normal
2025-07-01 11:06:00,73.7,95.6,Normal,Normal
2025-07-01 11:07:00,82.5,98.0,Normal,Normal
2025-07-01 11:08:00,61.7,96.5,Normal,Normal
2025-07-01 11:09:00,80.5,97.9,Normal,Normal
2025-07-01 11:10:00,81.2,96.2,Normal,Normal
2025-07-01 11:11:00,64.6,96.8,Normal,Normal
2025-07-01 11:12:00,73.3,97.1,Normal,Normal
2025-07-01 11:13:00,73.1,95.5,Normal,Normal
2025-07-01 11:14:00,68.0,98.1,Normal,Normal
2025-07-01 11:15:00,71.1,96.2,Normal,Normal
2025-07-01 11:16:00,69.4,96.7,Normal,Normal
2025-07-01 11:17:00,83.8,95.5,Normal,Normal
2025-07-01 11:18:00,79.7,93.2,Normal,Normal
2025-07-01 11:19:00,81.4,96.7,Normal,Normal
2025-07-01 11:20:00,78.6,100.6,Normal,Normal
2025-07-01 11:21:00,69.4,98.2,Normal,Normal
2025-07-01 11:22:00,72.4,97.0,Normal,Normal
2025-07-01 11:23:00,77.4,96.6,Normal,Normal
2025-07-01 11:24:00,68.9,97.0,Normal,Normal
2025-07-01 11:25:00,113.6,87.8,Anomaly,Anomaly
2025-07-01 11:26:00,73.8,95.2,Normal,Normal
2025-07-01 11:27:00,73.1,98.7,Normal,Normal
2025-07-01 11:28:00,78.6,98.1,Normal,Normal
2025-07-01 11:29:00,77.2,98.1,Normal,Normal
2025-07-01 11:30:00,73.2,97.7,Normal,Normal
2025-07-01 11:31:00,80.8,97.0,Normal,Normal
2025-07-01 11:32:00,69.6,98.0,Normal,Normal
2025-07-01 11:33:00,78.1,97.9,Normal,Normal
2025-07-01 11:34:00,78.0,96.5,Normal,Normal
2025-07-01 11:35:00,73.5,96.1,Normal,Normal
2025-07-01 11:36:00,76.6,97.2,Normal,Normal
2025-07-01 11:37:00,68.7,99.3,Normal,Normal
2025-07-01 11:38:00,79.6,95.1,Normal,Normal
2025-07-01 11:39:00,74.1,94.8,Normal,Normal
2025-07-01 11:40:00,72.4,97.2,Normal,Normal
2025-07-01 11:41:00,80.2,97.1,Normal,Normal
2025-07-01 11:42:00,71.5,97.3,Normal,Normal
2025-07-01 11:43:00,68.0,97.4,Normal,Normal
2025-07-01 11:44:00,67.2,96.7,Normal,Normal
2025-07-01 11:45:00,78.0,99.2,Normal,Normal
2025-07-01 11:46:00,68.6,94.6,Normal,Normal
2025-07-01 11:47:00,83.8,95.8,Normal,Normal
2025-07-01 11:48:00,64.6,96.8,Normal,Normal
2025-07-01 11:49:00,83.5,94.5,Normal,Normal
2025-07-01 11:50:00,76.1,96.7,Normal,Normal
2025-07-01 11:51:00,74.5,99.5,Normal,Normal
2025-07-01 11:52:00,44.3,97.0,Anomaly,Anomaly
2025-07-01 11:53:00,77.0,97.3,Normal,Normal
2025-07-01 11:54:00,74.8,95.1,Normal,Normal
2025-07-01 11:55:00,80.5,96.1,Normal,Normal
2025-07-01 11:56:00,75.6,96.4,Normal,Normal
2025-07-01 11:57:00,75.8,96.5,Normal,Normal
2025-07-01 11:58:00,73.2,98.9,Normal,Normal
2025-07-01 11:59:00,74.7,97.8,Normal,Normal
2025-07-01 12:00:00,76.5,95.3,Normal,Normal
2025-07-01 12:01:00,66.4,97.4,Normal,Normal
2025-07-01 12:02:00,68.3,97.7,Normal,Normal
2025-07-01 12:03:00,78.7,98.7,Normal,Normal
2025-07-01 12:04:00,75.9,99.4,Normal,Normal
2025-07-01 12:05:00,74.1,95.5,Normal,Normal
2025-07-01 12:06:00,75.1,95.8,Normal,Normal
2025-07-01 12:07:00,76.7,95.1,Normal,Normal
2025-07-01 12:08:00,72.3,96.6,Normal,Normal
2025-07-01 12:09:00,71.1,97.7,Normal,Normal
2025-07-01 12:10:00,76.0,98.5,Normal,Normal
2025-07-01 12:11:00,70.1,96.9,Normal,Normal
2025-07-01 12:12:00,77.0,96.5,Normal,Normal
2025-07-01 12:13:00,66.5,97.2,Normal,Normal
2025-07-01 12:14:00,80.1,95.7,Normal,Normal
2025-07-01 12:15:00,77.4,100.1,Normal,Normal
2025-07-01 12:16:00,76.3,94.6,Normal,Normal
2025-07-01 12:17:00,79.9,97.3,Normal,Normal
2025-07-01 12:18:00,83.3,100.0,Normal,Normal
2025-07-01 12:19:00,80.1,97.0,Normal,Normal
2025-07-01 12:20:00,65.8,96.7,Normal,Normal
2025-07-01 12:21:00,68.6,96.5,Normal,Normal
2025-07-01 12:22:00,71.9,96.7,Normal,Normal
2025-07-01 12:23:00,75.1,99.1,Normal,Normal
2025-07-01 12:24:00,77.6,93.7,Normal,Normal
2025-07-01 12:25:00,71.4,99.3,Normal,Normal
2025-07-01 12:26:00,75.9,94.9,Normal,Normal
2025-07-01 12:27:00,71.2,96.6,Normal,Normal
2025-07-01 12:28:00,71.9,96.4,Normal,Normal
2025-07-01 12:29:00,68.0,97.9,Normal,Normal
2025-07-01 12:30:00,70.4,94.6,Normal,Normal
2025-07-01 12:31:00,68.2,97.7,Normal,Normal
2025-07-01 12:32:00,70.1,100.0,Normal,Normal
2025-07-01 12:33:00,80.3,95.0,Normal,Normal
2025-07-01 12:34:00,70.3,97.3,Normal,Normal
2025-07-01 12:35:00,88.2,96.0,Normal,Normal
2025-07-01 12:36:00,77.5,97.6,Normal,Normal
2025-07-01 12:37:00,75.9,97.0,Normal,Normal
2025-07-01 12:38:00,70.7,96.0,Normal,Normal
2025-07-01 12:39:00,78.5,97.7,Normal,Normal
2025-07-01 12:40:00,72.1,99.7,Normal,Normal
2025-07-01 12:41:00,75.6,96.7,Normal,Normal
2025-07-01 12:42:00,87.8,98.1,Normal,Normal
2025-07-01 12:43:00,74.5,95.1,Normal,Normal
2025-07-01 12:44:00,80.7,95.6,Normal,Normal
2025-07-01 12:45:00,71.5,97.7,Normal,Normal
2025-07-01 12:46:00,74.8,99.2,Normal,Normal
2025-07-01 12:47:00,83.9,97.5,Normal,Normal
2025-07-01 12:48:00,71.9,96.5,Normal,Normal
2025-07-01 12:49:00,84.1,97.0,Normal,Normal
2025-07-01 12:50:00,78.5,95.1,Normal,Normal
2025-07-01 12:51:00,72.2,97.9,Normal,Normal
2025-07-01 12:52:00,78.2,98.3,Normal,Normal
2025-07-01 12:53:00,79.9,96.3,Normal,Normal
2025-07-01 12:54:00,78.1,96.3,Normal,Normal
2025-07-01 12:55:00,67.1,97.4,Normal,Normal
2025-07-01 12:56:00,71.4,96.3,Normal,Normal
2025-07-01 12:57:00,73.8,96.9,Normal,Normal
2025-07-01 12:58:00,74.6,100.1,Normal,Normal
2025-07-01 12:59:00,78.1,96.6,Normal,Normal
2025-07-01 13:00:00,75.9,96.5,Normal,Normal
2025-07-01 13:01:00,68.3,96.0,Normal,Normal
2025-07-01 13:02:00,76.9,98.1,Normal,Normal
2025-07-01 13:03:00,78.1,96.7,Normal,Normal
2025-07-01 13:04:00,77.8,96.0,Normal,Normal
2025-07-01 13:05:00,80.4,99.0,Normal,Normal
2025-07-01 13:06:00,79.2,99.1,Normal,Normal
2025-07-01 13:07:00,77.3,96.1,Normal,Normal
2025-07-01 13:08:00,74.6,94.2,Normal,Normal
2025-07-01 13:09:00,66.7,98.5,Normal,Normal
2025-07-01 13:10:00,77.1,96.0,Normal,Normal
2025-07-01 13:11:00,76.0,98.2,Normal,Normal
2025-07-01 13:12:00,76.4,94.0,Normal,Normal
2025-07-01 13:13:00,68.6,98.3,Normal,Normal
2025-07-01 13:14:00,69.6,95.2,Normal,Normal
2025-07-01 13:15:00,80.3,98.1,Normal,Normal
2025-07-01 13:16:00,74.8,97.0,Normal,Normal
2025-07-01 13:17:00,78.4,95.6,Normal,Normal
2025-07-01 13:18:00,75.1,96.4,Normal,Normal
2025-07-01 13:19:00,75.1,98.0,Normal,Normal
2025-07-01 13:20:00,79.7,97.2,Normal,Normal
2025-07-01 13:21:00,72.4,97.9,Normal,Normal
2025-07-01 13:22:00,75.5,100.0,Normal,Normal
2025-07-01 13:23:00,72.7,94.7,Normal,Normal
2025-07-01 13:24:00,128.8,92.7,Anomaly,Anomaly
2025-07-01 13:25:00,73.5,97.2,Normal,Normal
2025-07-01 13:26:00,76.1,95.7,Normal,Normal
2025-07-01 13:27:00,72.6,95.0,Normal,Normal
2025-07-01 13:28:00,81.3,96.7,Normal,Normal
2025-07-01 13:29:00,70.5,98.4,Normal,Normal
2025-07-01 13:30:00,74.1,96.8,Normal,Normal
2025-07-01 13:31:00,72.8,99.3,Normal,Normal
2025-07-01 13:32:00,82.2,94.8,Normal,Normal
2025-07-01 13:33:00,76.0,97.0,Normal,Normal
2025-07-01 13:34:00,80.2,95.1,Normal,Normal
2025-07-01 13:35:00,67.6,97.5,Normal,Normal
2025-07-01 13:36:00,76.3,98.3,Normal,Normal
2025-07-01 13:37:00,79.4,96.4,Normal,Normal
2025-07-01 13:38:00,75.4,93.1,Normal,Normal
2025-07-01 13:39:00,80.3,97.3,Normal,Normal
2025-07-01 13:40:00,72.4,97.7,Normal,Normal
2025-07-01 13:41:00,82.0,97.6,Normal,Normal
2025-07-01 13:42:00,86.5,98.9,Normal,Normal
2025-07-01 13:43:00,109.2,89.1,Anomaly,Anomaly
2025-07-01 13:44:00,72.8,98.0,Normal,Normal
2025-07-01 13:45:00,82.3,98.8,Normal,Normal
2025-07-01 13:46:00,82.9,94.3,Normal,Normal
2025-07-01 13:47:00,72.4,97.5,Normal,Normal
2025-07-01 13:48:00,72.9,96.2,Normal,Normal
2025-07-01 13:49:00,73.6,96.9,Normal,Normal
2025-07-01 13:50:00,68.3,97.5,Normal,Normal
2025-07-01 13:51:00,70.4,96.3,Normal,Normal
2025-07-01 13:52:00,70.0,96.0,Normal,Normal
2025-07-01 13:53:00,71.2,97.1,Normal,Normal
2025-07-01 13:54:00,74.8,95.4,Normal,Normal
2025-07-01 13:55:00,76.2,95.4,Normal,Normal
2025-07-01 13:56:00,82.8,98.0,Normal,Normal
2025-07-01 13:57:00,70.0,95.3,Normal,Normal
2025-07-01 13:58:00,56.9,98.0,Anomaly,Normal
2025-07-01 13:59:00,73.9,97.7,Normal,Normal
2025-07-01 14:00:00,74.8,94.4,Normal,Normal
2025-07-01 14:01:00,78.4,96.0,Normal,Normal
2025-07-01 14:02:00,69.4,98.8,Normal,Normal
2025-07-01 14:03:00,76.9,95.5,Normal,Normal
2025-07-01 14:04:00,75.8,96.3,Normal,Normal
2025-07-01 14:05:00,77.5,97.7,Normal,Normal
2025-07-01 14:06:00,76.4,98.2,Normal,Normal
2025-07-01 14:07:00,87.3,96.6,Normal,Normal
2025-07-01 14:08:00,71.8,96.1,Normal,Normal
2025-07-01 14:09:00,72.3,99.1,Normal,Normal
2025-07-01 14:10:00,71.9,99.6,Normal,Normal
2025-07-01 14:11:00,72.2,98.5,Normal,Normal
2025-07-01 14:12:00,71.8,97.1,Normal,Normal
2025-07-01 14:13:00,80.9,95.8,Normal,Normal
2025-07-01 14:14:00,82.1,95.8,Normal,Normal
2025-07-01 14:15:00,72.1,97.8,Normal,Normal
2025-07-01 14:16:00,70.8,97.6,Normal,Normal
2025-07-01 14:17:00,77.4,99.1,Normal,Normal
2025-07-01 14:18:00,72.2,98.0,Normal,Normal
2025-07-01 14:19:00,78.2,94.7,Normal,Normal
2025-07-01 14:20:00,76.0,98.6,Normal,Normal
2025-07-01 14:21:00,67.4,95.5,Normal,Normal
2025-07-01 14:22:00,82.7,96.4,Normal,Normal
2025-07-01 14:23:00,84.0,97.4,Normal,Normal
2025-07-01 14:24:00,71.9,100.0,Normal,Normal
2025-07-01 14:25:00,73.1,101.7,Normal,Normal
2025-07-01 14:26:00,76.4,97.9,Normal,Normal
2025-07-01 14:27:00,76.7,96.7,Normal,Normal
2025-07-01 14:28:00,78.3,97.8,Normal,Normal
2025-07-01 14:29:00,85.1,98.3,Normal,Normal
2025-07-01 14:30:00,74.1,96.5,Normal,Normal
2025-07-01 14:31:00,71.0,99.7,Normal,Normal
2025-07-01 14:32:00,68.1,97.3,Normal,Normal
2025-07-01 14:33:00,71.3,97.7,Normal,Normal
2025-07-01 14:34:00,74.8,98.0,Normal,Normal
2025-07-01 14:35:00,84.0,97.6,Normal,Normal
2025-07-01 14:36:00,72.4,98.3,Normal,Normal
2025-07-01 14:37:00,76.1,96.1,Normal,Normal
2025-07-01 14:38:00,74.9,96.2,Normal,Normal
2025-07-01 14:39:00,80.9,95.3,Normal,Normal
2025-07-01 14:40:00,87.6,97.7,Normal,Normal
2025-07-01 14:41:00,72.3,98.2,Normal,Normal
2025-07-01 14:42:00,72.6,97.7,Normal,Normal
2025-07-01 14:43:00,80.2,99.5,Normal,Normal
2025-07-01 14:44:00,78.4,97.0,Normal,Normal
2025-07-01 14:45:00,84.2,98.0,Normal,Normal
2025-07-01 14:46:00,77.9,95.4,Normal,Normal
2025-07-01 14:47:00,73.2,96.4,Normal,Normal
2025-07-01 14:48:00,78.0,98.0,Normal,Normal
2025-07-01 14:49:00,80.5,98.3,Normal,Normal
2025-07-01 14:50:00,79.1,96.6,Normal,Normal
2025-07-01 14:51:00,77.5,96.9,Normal,Normal
2025-07-01 14:52:00,80.3,94.7,Normal,Normal
2025-07-01 14:53:00,80.8,96.5,Normal,Normal
2025-07-01 14:54:00,81.9,98.3,Normal,Normal
2025-07-01 14:55:00,78.2,97.9,Normal,Normal
2025-07-01 14:56:00,74.2,97.8,Normal,Normal
2025-07-01 14:57:00,75.7,97.1,Normal,Normal
2025-07-01 14:58:00,81.0,97.0,Normal,Normal
2025-07-01 14:59:00,70.9,96.0,Normal,Normal
2025-07-01 15:00:00,76.8,98.0,Normal,Normal
2025-07-01 15:01:00,73.0,97.6,Normal,Normal
2025-07-01 15:02:00,75.1,97.7,Normal,Normal
2025-07-01 15:03:00,81.4,96.2,Normal,Normal
2025-07-01 15:04:00,76.0,93.8,Normal,Normal
2025-07-01 15:05:00,126.2,91.4,Anomaly,Anomaly
2025-07-01 15:06:00,68.2,96.3,Normal,Normal
2025-07-01 15:07:00,78.7,95.7,Normal,Normal
2025-07-01 15:08:00,78.2,98.0,Normal,Normal
2025-07-01 15:09:00,85.8,96.4,Normal,Normal
2025-07-01 15:10:00,73.5,98.6,Normal,Normal
2025-07-01 15:11:00,76.1,97.9,Normal,Normal
2025-07-01 15:12:00,76.2,98.0,Normal,Normal
2025-07-01 15:13:00,82.9,95.0,Normal,Normal
2025-07-01 15:14:00,74.5,98.8,Normal,Normal
2025-07-01 15:15:00,76.4,97.4,Normal,Normal
2025-07-01 15:16:00,78.0,96.4,Normal,Normal
2025-07-01 15:17:00,75.9,97.2,Normal,Normal
2025-07-01 15:18:00,72.8,94.3,Normal,Normal
2025-07-01 15:19:00,76.0,97.6,Normal,Normal
2025-07-01 15:20:00,80.4,95.5,Normal,Normal
2025-07-01 15:21:00,69.9,95.0,Normal,Normal
2025-07-01 15:22:00,75.7,94.7,Normal,Normal
2025-07-01 15:23:00,71.5,98.7,Normal,Normal
2025-07-01 15:24:00,81.0,96.1,Normal,Normal
2025-07-01 15:25:00,67.4,99.3,Normal,Normal
2025-07-01 15:26:00,72.2,96.2,Normal,Normal
2025-07-01 15:27:00,76.9,94.4,Normal,Normal
2025-07-01 15:28:00,82.8,95.3,Normal,Normal
2025-07-01 15:29:00,74.7,98.9,Normal,Normal
2025-07-01 15:30:00,72.2,96.8,Normal,Normal
2025-07-01 15:31:00,84.4,96.2,Normal,Normal
2025-07-01 15:32:00,45.8,97.2,Anomaly,Anomaly
2025-07-01 15:33:00,64.0,97.8,Normal,Normal
2025-07-01 15:34:00,77.2,98.7,Normal,Normal
2025-07-01 15:35:00,72.5,99.2,Normal,Normal
2025-07-01 15:36:00,69.9,96.5,Normal,Normal
2025-07-01 15:37:00,78.5,95.0,Normal,Normal
2025-07-01 15:38:00,76.2,96.4,Normal,Normal
2025-07-01 15:39:00,72.2,97.4,Normal,Normal
2025-07-01 15:40:00,68.6,95.6,Normal,Normal
2025-07-01 15:41:00,79.4,95.6,Normal,Normal
2025-07-01 15:42:00,78.3,97.5,Normal,Normal
2025-07-01 15:43:00,74.5,96.9,Normal,Normal
2025-07-01 15:44:00,84.2,97.0,Normal,Normal
2025-07-01 15:45:00,69.6,95.9,Normal,Normal
2025-07-01 15:46:00,67.4,96.7,Normal,Normal
2025-07-01 15:47:00,71.5,95.6,Normal,Normal
2025-07-01 15:48:00,74.8,98.3,Normal,Normal
2025-07-01 15:49:00,76.2,98.6,Normal,Normal
2025-07-01 15:50:00,127.8,86.3,Anomaly,Anomaly
2025-07-01 15:51:00,76.8,95.6,Normal,Normal
2025-07-01 15:52:00,68.7,94.8,Normal,Normal
2025-07-01 15:53:00,82.2,96.0,Normal,Normal
2025-07-01 15:54:00,74.6,96.9,Normal,Normal
2025-07-01 15:55:00,80.6,94.8,Normal,Normal
2025-07-01 15:56:00,76.7,95.6,Normal,Normal
2025-07-01 15:57:00,50.3,95.5,Anomaly,Anomaly
